NRP;SEMESTER;TAHUN;KODE MATA KULIAH;NILAI NISBI
6044121;Gasal;2006;60A203;B
6044121;Genap;2007;60A302;C
6044121;Genap;2006;60A701;B
6044121;Genap;2006;63A521;BC
6044121;Gasal;2004;641211;E
6044121;Gasal;2004;641222;BC
6044121;Genap;2004;641421;C
6044121;Genap;2004;642321;C
6044121;Genap;2004;642322;BC
6044121;Genap;2004;642323;BC
6044121;Gasal;2005;643331;B
6044121;Gasal;2005;64A101;D
6044121;Gasal;2005;64A211;BC
6044121;Genap;2005;64A213;C
6044121;Genap;2008;64A311;BC
6044121;Gasal;2005;64A312;BC
6044121;Gasal;2006;64A315;C
6044121;Genap;2005;64A411;C
6044121;Genap;2007;64A412;BC
6044121;Genap;2005;64A413;C
6044121;Gasal;2005;64A415;B
6044121;Gasal;2006;64A511;C
6044121;Gasal;2007;64A512;B
6044121;Gasal;2006;64A513;B
6044121;Genap;2005;64A514;B
6044121;Genap;2007;64A515;BC
6044121;Gasal;2006;64A611;A
6044121;Genap;2005;64A612;BC
6044121;Genap;2008;64A613;A
6044121;Genap;2006;64A614;C
6044121;Gasal;2007;64A615;AB
6044121;Gasal;2007;64A701;B
6044121;Gasal;2007;64A711;B
6044121;Genap;2006;64A712;BC
6044121;Genap;2007;64A903;B
6044121;Gasal;2007;64A913;E
6044121;Genap;2007;64A916;A
6044121;Genap;2007;64A917;C
6044121;Genap;2007;64A918;BC
6044121;Gasal;2008;64A952;BC
6044121;Gasal;2008;64A953;A
6044121;Gasal;2007;64A957;B
6044121;Gasal;2007;64A978;BC
6044142;Gasal;2004;000101;B
6044142;Genap;2006;000112;B
6044142;Gasal;2005;000141;B
6044142;Gasal;2004;600001;C
6044142;Genap;2004;600002;AB
6044142;Gasal;2004;602006;B
6044142;Genap;2004;602007;BC
6044142;Gasal;2004;604002;AB
6044142;Gasal;2005;60A103;B
6044142;Genap;2005;60A108;BC
6044142;Gasal;2006;60A203;BC
6044142;Genap;2006;60A701;A
6044142;Gasal;2007;63A724;BC
6044142;Gasal;2004;641211;D
6044142;Gasal;2004;641222;BC
6044142;Gasal;2004;641421;E
6044142;Genap;2004;642321;B
6044142;Gasal;2005;642322;BC
6044142;Genap;2004;642323;BC
6044142;Gasal;2005;64A111;C
6044142;Genap;2005;64A211;BC
6044142;Genap;2005;64A213;BC
6044142;Genap;2006;64A311;B
6044142;Gasal;2005;64A312;BC
6044142;Gasal;2005;64A313;BC
6044142;Genap;2006;64A315;BC
6044142;Genap;2005;64A411;D
6044142;Genap;2005;64A412;C
6044142;Genap;2005;64A413;BC
6044142;Genap;2006;64A414;BC
6044142;Gasal;2005;64A415;BC
6044142;Gasal;2006;64A511;D
6044142;Gasal;2006;64A512;D
6044142;Gasal;2006;64A513;B
6044142;Genap;2005;64A514;BC
6044142;Gasal;2006;64A515;C
6044142;Genap;2006;64A611;B
6044142;Gasal;2007;64A612;D
6044142;Genap;2008;64A613;A
6044142;Gasal;2007;64A614;C
6044142;Gasal;2007;64A615;BC
6044142;Gasal;2007;64A701;BC
6044142;Gasal;2007;64A711;B
6044142;Genap;2007;64A712;BC
6044142;Genap;2007;64A903;B
6044142;Genap;2007;64A904;B
6044142;Genap;2007;64A910;AB
6044142;Genap;2007;64A916;BC
6044142;Gasal;2007;64A918;B
6044142;Gasal;2007;64A936;BC
6044142;Genap;2007;64A950;B
6044142;Genap;2007;64A957;A
6045017;Genap;2007;000111;B
6045017;Gasal;2007;00141A;BC
6045017;Genap;2004;600001;BC
6045017;Gasal;2004;602001;E
6045017;Gasal;2004;603001;E
6045017;Gasal;2004;604002;B
6045017;Gasal;2004;609002;D
6045017;Genap;2005;60A102;D
6045017;Gasal;2006;60A103;E
6045017;Gasal;2005;60A104;C
6045017;Genap;2007;60A107;D
6045017;Gasal;2007;60A204;BC
6045017;;;60A301;B
6045017;Gasal;2007;60A302;BC
6045017;Gasal;2008;60A403;D
6045017;Gasal;2008;60A501;BC
6045017;Genap;2007;60A701;BC
6045017;Gasal;2010;60B103;E
6045017;Gasal;2008;63A121;BC
6045017;Genap;2005;63A322;BC
6045017;Genap;2007;63A412;B
6045017;Genap;2007;63A431;C
6045017;Gasal;2004;654211;C
6045017;Genap;2004;654222;C
6045017;Gasal;2004;654412;B
6045017;Genap;2004;654423;D
6045017;Genap;2004;654424;C
6045017;Gasal;2007;65A213;E
6045017;Genap;2008;65A221;E
6045017;Genap;2008;65A222;E
6045017;Genap;2008;65A223;E
6045017;Genap;2008;65A224;A
6045017;Gasal;2005;65A231;A
6045017;Gasal;2005;65A233;C
6045017;Gasal;2005;65A234;AB
6045017;Genap;2005;65A241;D
6045017;Genap;2005;65A242;A
6045017;Gasal;2006;65A251;BC
6045017;Genap;2006;65A266;BC
6045017;Gasal;2005;65A332;B
6045017;Genap;2005;65A343;B
6045017;Genap;2005;65A344;BC
6045017;Gasal;2006;65A352;BC
6045017;Gasal;2006;65A353;BC
6045017;Gasal;2006;65A354;AB
6045017;Gasal;2006;65A355;BC
6045017;Gasal;2006;65A356;C
6045017;Genap;2006;65A361;C
6045017;Genap;2006;65A362;A
6045017;Genap;2006;65A363;AB
6045017;Genap;2006;65A364;BC
6045017;Genap;2006;65A367;D
6045017;Genap;2006;65A368;E
6045017;Genap;2006;65A371;C
6045017;Gasal;2009;65A373;C
6045017;Gasal;2009;65A374;B
6045017;Gasal;2007;65A375;AB
6045017;Gasal;2007;65A376;C
6045017;Genap;2007;65A381;C
6045017;Genap;2006;65A465;AB
6045017;Gasal;2008;65A572;B
6045017;Genap;2007;65A803;BC
6045017;Gasal;2008;65A906;C
6045017;Gasal;2010;65B064;E
6052039;Genap;2005;000115;A
6052039;Gasal;2005;00141A;BC
6052039;Gasal;2005;60A101;A
6052039;Genap;2005;60A102;A
6052039;Gasal;2006;60A103;AB
6052039;Gasal;2006;60A104;B
6052039;Gasal;2006;60A202;A
6052039;Gasal;2005;60A301;C
6052039;Genap;2005;60A302;B
6052039;Gasal;2005;60A391;B
6052039;Gasal;2005;60A401;D
6052039;Gasal;2006;60A404;BC
6052039;Genap;2005;60A405;B
6052039;Gasal;2006;60A406;BC
6052039;Gasal;2006;60A407;C
6052039;Genap;2006;60A408;BC
6052039;Gasal;2006;60A494;BC
6052039;Genap;2006;60A495;BC
6052039;Gasal;2007;60A497;BC
6052039;Gasal;2005;60A501;AB
6052039;Genap;2005;60A601;C
6052039;Gasal;2007;60A701;B
6052039;Gasal;2005;62A011;B
6052039;Genap;2006;62A021;B
6052039;Genap;2005;62A022;C
6052039;Gasal;2006;62A031;D
6052039;Genap;2006;62A041;B
6052039;Gasal;2007;62A042;AB
6052039;Genap;2006;62A043;BC
6052039;Genap;2006;62A044;B
6052039;Genap;2005;62A045;BC
6052039;Gasal;2007;62A051;BC
6052039;Gasal;2007;62A052;D
6052039;Gasal;2007;62A053;B
6052039;Genap;2007;62A054;BC
6052039;Genap;2007;62A061;BC
6052039;Genap;2007;62A062;C
6052039;Genap;2007;62A063;B
6052039;Genap;2007;62A064;B
6052039;Gasal;2008;62A071;C
6052039;Genap;2007;62A072;A
6052039;Gasal;2007;62A073;B
6052039;Genap;2006;62A074;C
6052039;Gasal;2008;62A075;BC
6052039;Genap;2007;62A076;BC
6052039;Gasal;2008;62A077;A
6052039;Gasal;2008;62A081;AB
6052039;Gasal;2008;62A082;E
6052039;Gasal;2006;62A141;BC
6052039;Genap;2006;62A151;BC
6052039;Gasal;2007;62A161;BC
6052039;Genap;2007;62A162;AB
6052039;Gasal;2007;62A363;C
6052039;Genap;2007;62A903;D
6052039;Gasal;2008;62A909;B
6052039;Gasal;2008;62A916;BC
6053011;Genap;2005;000112;BC
6053011;Genap;2005;00141A;BC
6053011;Gasal;2005;60A101;B
6053011;Genap;2005;60A102;E
6053011;Genap;2007;60A103;B
6053011;Gasal;2005;60A301;C
6053011;Genap;2005;60A302;C
6053011;Genap;2005;60A391;BC
6053011;Gasal;2005;60A501;BC
6053011;Gasal;2006;60A701;BC
6053011;Gasal;2010;60B104;E
6053011;Gasal;2005;63A121;C
6053011;Gasal;2005;63A130;C
6053011;Gasal;2005;63A132;BC
6053011;Genap;2005;63A220;C
6053011;Gasal;2008;63A231;C
6053011;Gasal;2006;63A232;C
6053011;Gasal;2006;63A322;B
6053011;Gasal;2010;63A323;C
6053011;Gasal;2009;63A325;D
6053011;Gasal;2006;63A330;C
6053011;Genap;2007;63A331;B
6053011;Gasal;2006;63A334;B
6053011;Gasal;2010;63A336;C
6053011;Gasal;2008;63A412;B
6053011;Genap;2007;63A430;BC
6053011;Gasal;2008;63A431;BC
6053011;Genap;2007;63A433;B
6053011;Gasal;2010;63A434;BC
6053011;Gasal;2009;63A435;C
6053011;Genap;2009;63A516;B
6053011;Gasal;2008;63A520;A
6053011;Gasal;2008;63A521;D
6053011;Gasal;2008;63A532;C
6053011;Genap;2008;63A533;C
6053011;Gasal;2009;63A534;B
6053011;Gasal;2009;63A535;BC
6053011;Genap;2008;63A620;C
6053011;Gasal;2009;63A622;B
6053011;Genap;2008;63A623;C
6053011;Genap;2009;63A624;C
6053011;Genap;2008;63A631;C
6053011;Gasal;2009;63A635;C
6053011;Genap;2009;63A716;B
6053011;Genap;2008;63A720;BC
6053011;Genap;2009;63A722;BC
6053011;Genap;2008;63A723;BC
6053011;Gasal;2009;63A724;AB
6053011;Genap;2009;63A725;C
6053011;Gasal;2010;63A810;AB
6053011;Genap;2009;63A910;AB
6053011;Genap;2009;63A945;B
6053011;Genap;2009;63A962;C
6053011;Genap;2009;63A965;D
6053011;Genap;2009;63A970;B
6053011;Gasal;2010;63B072;E
6053041;Genap;2005;000113;AB
6053041;Genap;2006;00141A;BC
6053041;Gasal;2005;60A101;AB
6053041;Genap;2005;60A102;D
6053041;Gasal;2006;60A103;C
6053041;Gasal;2008;60A104;C
6053041;;2007;60A301;BC
6053041;Genap;2005;60A302;D
6053041;Genap;2005;60A391;C
6053041;Gasal;2005;60A501;BC
6053041;Genap;2008;60A601;BC
6053041;Genap;2007;60A701;BC
6053041;Gasal;2005;63A121;C
6053041;Gasal;2008;63A130;AB
6053041;Gasal;2005;63A132;C
6053041;Genap;2008;63A220;B
6053041;Genap;2006;63A231;C
6053041;Gasal;2006;63A232;C
6053041;Genap;2005;63A322;BC
6053041;Gasal;2006;63A323;C
6053041;Gasal;2008;63A325;B
6053041;Gasal;2006;63A330;C
6053041;Genap;2006;63A331;BC
6053041;Genap;2005;63A334;D
6053041;Genap;2006;63A336;B
6053041;Gasal;2007;63A412;B
6053041;Genap;2006;63A430;BC
6053041;Gasal;2006;63A431;C
6053041;Gasal;2006;63A433;BC
6053041;Genap;2006;63A434;BC
6053041;Genap;2007;63A435;BC
6053041;Gasal;2008;63A516;BC
6053041;Gasal;2007;63A520;D
6053041;Genap;2006;63A521;BC
6053041;Genap;2007;63A532;BC
6053041;Gasal;2007;63A533;BC
6053041;Genap;2008;63A534;C
6053041;Genap;2007;63A535;C
6053041;Gasal;2007;63A537;C
6053041;Gasal;2007;63A620;C
6053041;Genap;2007;63A622;B
6053041;Genap;2008;63A623;BC
6053041;Gasal;2008;63A624;BC
6053041;Gasal;2007;63A631;B
6053041;Genap;2007;63A635;BC
6053041;Gasal;2008;63A636;C
6053041;Gasal;2008;63A716;B
6053041;Gasal;2008;63A720;C
6053041;Genap;2007;63A721;B
6053041;Gasal;2007;63A722;C
6053041;Genap;2007;63A723;BC
6053041;Genap;2008;63A724;C
6053041;Gasal;2008;63A725;C
6053041;Genap;2008;63A810;AB
6053041;Genap;2008;63A912;B
6053041;Genap;2008;63A981;BC
6053041;Genap;2008;63A984;BC
6053041;Gasal;2008;63A991;B
6053058;Genap;2005;000113;B
6053058;Genap;2005;00141A;BC
6053058;Gasal;2005;60A101;BC
6053058;Genap;2005;60A102;D
6053058;Genap;2006;60A103;C
6053058;Genap;2008;60A104;E
6053058;Gasal;2005;60A301;D
6053058;Genap;2005;60A302;C
6053058;Genap;2005;60A391;C
6053058;Gasal;2005;60A501;BC
6053058;Genap;2009;60A601;C
6053058;Genap;2008;60A701;B
6053058;Gasal;2010;60B104;E
6053058;Gasal;2005;63A121;C
6053058;Gasal;2005;63A130;C
6053058;Gasal;2005;63A132;B
6053058;Genap;2005;63A220;C
6053058;Genap;2005;63A231;D
6053058;Gasal;2006;63A232;C
6053058;Gasal;2006;63A322;C
6053058;Gasal;2007;63A323;BC
6053058;Gasal;2007;63A325;BC
6053058;Genap;2006;63A330;C
6053058;Genap;2006;63A331;C
6053058;Gasal;2006;63A334;C
6053058;Gasal;2009;63A336;C
6053058;Gasal;2007;63A412;B
6053058;Gasal;2007;63A430;C
6053058;Gasal;2007;63A431;BC
6053058;Gasal;2007;63A433;C
6053058;Genap;2006;63A434;C
6053058;Genap;2006;63A435;B
6053058;Gasal;2008;63A516;BC
6053058;Gasal;2008;63A520;BC
6053058;Genap;2006;63A521;C
6053058;Genap;2007;63A532;C
6053058;Genap;2009;63A533;D
6053058;Genap;2007;63A534;D
6053058;Gasal;2008;63A535;D
6053058;Genap;2009;63A537;C
6053058;Genap;2007;63A620;C
6053058;Genap;2007;63A622;B
6053058;Gasal;2008;63A623;C
6053058;Gasal;2008;63A624;C
6053058;Genap;2007;63A631;C
6053058;Gasal;2007;63A635;C
6053058;Genap;2009;63A636;BC
6053058;Genap;2008;63A716;B
6053058;Genap;2008;63A720;BC
6053058;Gasal;2009;63A721;BC
6053058;Gasal;2009;63A722;BC
6053058;Gasal;2009;63A723;C
6053058;Genap;2008;63A724;C
6053058;Genap;2009;63A725;D
6053058;Genap;2009;63A910;A
6053058;Gasal;2009;63A941;C
6053058;Gasal;2009;63A942;BC
6053058;Genap;2009;63A943;B
6053067;Gasal;2009;000113;B
6053067;Genap;2006;00141A;B
6053067;Gasal;2005;60A101;BC
6053067;Genap;2005;60A102;D
6053067;Genap;2009;60A103;AB
6053067;Genap;2007;60A104;D
6053067;Gasal;2005;60A301;BC
6053067;Genap;2005;60A302;BC
6053067;Genap;2005;60A391;B
6053067;Gasal;2005;60A501;BC
6053067;Gasal;2008;60A601;B
6053067;Genap;2007;60A701;B
6053067;Gasal;2005;63A121;C
6053067;Gasal;2005;63A130;B
6053067;Gasal;2005;63A132;A
6053067;Genap;2005;63A220;BC
6053067;Genap;2005;63A231;B
6053067;Genap;2005;63A232;BC
6053067;Genap;2005;63A322;BC
6053067;Genap;2005;63A323;BC
6053067;Gasal;2008;63A325;B
6053067;Gasal;2006;63A330;BC
6053067;Gasal;2006;63A331;B
6053067;Gasal;2009;63A334;BC
6053067;Gasal;2006;63A336;D
6053067;Genap;2006;63A412;BC
6053067;Genap;2008;63A430;C
6053067;Gasal;2006;63A431;C
6053067;Gasal;2006;63A433;C
6053067;Genap;2005;63A434;D
6053067;Genap;2006;63A435;D
6053067;Genap;2008;63A516;B
6053067;Genap;2006;63A520;D
6053067;Genap;2006;63A521;A
6053067;Genap;2007;63A532;B
6053067;Genap;2008;63A533;BC
6053067;Gasal;2007;63A534;BC
6053067;Gasal;2008;63A535;B
6053067;Genap;2008;63A537;C
6053067;Gasal;2007;63A620;D
6053067;Genap;2008;63A622;BC
6053067;Gasal;2008;63A623;B
6053067;Gasal;2008;63A624;BC
6053067;Genap;2006;63A631;B
6053067;Genap;2007;63A635;B
6053067;Genap;2007;63A636;C
6053067;Gasal;2008;63A716;B
6053067;Gasal;2008;63A720;C
6053067;Genap;2007;63A721;B
6053067;Genap;2008;63A722;B
6053067;Gasal;2008;63A723;BC
6053067;Gasal;2007;63A724;BC
6053067;Gasal;2008;63A725;AB
6053067;Genap;2008;63A810;B
6053067;Genap;2008;63A912;AB
6053067;Genap;2008;63A964;A
6053067;Gasal;2008;63A966;A
6053067;Genap;2008;63A970;BC
6053703;;;000112;A
6053703;Gasal;2008;00141A;BC
6053703;;;600001;C
6053703;;;604002;C
6053703;;;609002;D
6053703;;;60A102;C
6053703;Genap;2009;60A103;D
6053703;Genap;2008;60A104;E
6053703;;NULL;60A301;D
6053703;;;60A302;D
6053703;;;60A501;C
6053703;Genap;2006;60A701;C
6053703;Gasal;2010;60B104;E
6053703;Gasal;2005;63A121;C
6053703;Gasal;2005;63A130;C
6053703;Gasal;2005;63A132;BC
6053703;Genap;2005;63A220;D
6053703;Genap;2005;63A231;BC
6053703;Gasal;2006;63A232;C
6053703;Genap;2008;63A322;BC
6053703;Genap;2008;63A323;C
6053703;Gasal;2005;63A325;A
6053703;Genap;2005;63A330;D
6053703;Genap;2006;63A331;BC
6053703;Genap;2005;63A334;D
6053703;Genap;2006;63A336;C
6053703;Genap;2006;63A412;B
6053703;Gasal;2006;63A430;BC
6053703;Genap;2006;63A431;C
6053703;Gasal;2006;63A433;C
6053703;Gasal;2006;63A434;BC
6053703;Gasal;2008;63A435;D
6053703;Genap;2008;63A516;B
6053703;Genap;2006;63A520;C
6053703;Genap;2006;63A521;C
6053703;Genap;2007;63A532;C
6053703;Gasal;2007;63A533;C
6053703;Gasal;2007;63A534;C
6053703;Gasal;2009;63A535;C
6053703;Genap;2008;63A537;D
6053703;Gasal;2007;63A620;D
6053703;Gasal;2007;63A622;C
6053703;Genap;2007;63A623;D
6053703;Gasal;2008;63A624;BC
6053703;Gasal;2007;63A631;C
6053703;Genap;2007;63A635;C
6053703;Genap;2007;63A636;D
6053703;Genap;2007;63A716;C
6053703;Gasal;2008;63A720;D
6053703;Genap;2007;63A721;BC
6053703;Gasal;2009;63A722;BC
6053703;Genap;2008;63A723;C
6053703;Gasal;2009;63A724;D
6053703;Gasal;2008;63A725;BC
6053703;Gasal;2009;63A810;B
6053703;Genap;2009;63A962;C
6053703;Genap;2009;63A965;B
6053703;Genap;2009;63A966;BC
6053703;Gasal;2007;63A970;AB
6053703;Gasal;2010;63B032;E
6053706;;;000101;C
6053706;;;000115;B
6053706;;;000141;BC
6053706;;;600001;B
6053706;Genap;2007;60A102;D
6053706;Gasal;2009;60A103;D
6053706;Genap;2005;60A104;D
6053706;Genap;2008;60A301;B
6053706;Genap;2007;60A302;C
6053706;Genap;2005;60A391;BC
6053706;Gasal;2007;60A501;C
6053706;;;60A601;C
6053706;Genap;2006;60A701;B
6053706;Gasal;2008;63A121;BC
6053706;Gasal;2007;63A130;B
6053706;Gasal;2005;63A132;BC
6053706;Genap;2006;63A220;B
6053706;Gasal;2005;63A231;D
6053706;Genap;2005;63A232;C
6053706;Genap;2008;63A322;B
6053706;Gasal;2006;63A323;C
6053706;Gasal;2008;63A325;D
6053706;Genap;2005;63A330;BC
6053706;Gasal;2006;63A331;BC
6053706;Gasal;2005;63A334;C
6053706;Genap;2007;63A336;C
6053706;Genap;2006;63A412;B
6053706;Gasal;2006;63A430;BC
6053706;Gasal;2008;63A431;BC
6053706;Genap;2006;63A433;C
6053706;Gasal;2006;63A434;C
6053706;Gasal;2008;63A435;C
6053706;Genap;2008;63A516;B
6053706;Genap;2006;63A520;D
6053706;Gasal;2005;63A521;C
6053706;Gasal;2007;63A532;C
6053706;Gasal;2007;63A533;B
6053706;Gasal;2007;63A534;C
6053706;Gasal;2007;63A535;BC
6053706;Gasal;2008;63A537;D
6053706;Gasal;2007;63A620;C
6053706;Genap;2005;63A622;C
6053706;Genap;2007;63A623;C
6053706;Gasal;2009;63A624;C
6053706;Genap;2006;63A631;B
6053706;Genap;2006;63A635;C
6053706;Gasal;2008;63A636;D
6053706;Genap;2007;63A716;B
6053706;Gasal;2009;63A720;C
6053706;Genap;2007;63A721;BC
6053706;Genap;2008;63A722;B
6053706;Genap;2007;63A723;BC
6053706;Gasal;2008;63A724;C
6053706;Gasal;2008;63A725;B
6053706;Gasal;2008;63A810;A
6053706;Gasal;2009;63A970;BC
6053706;Genap;2008;63A981;C
6053706;Genap;2008;63A982;AB
6053706;Genap;2008;63A984;BC
6053707;;;000101;C
6053707;;;000115;B
6053707;;;000141;C
6053707;;;60A101;B
6053707;Gasal;2005;60A103;D
6053707;Genap;2005;60A301;C
6053707;Gasal;2008;60A302;E
6053707;Genap;2005;60A391;C
6053707;Genap;2007;60A501;B
6053707;;;60A601;C
6053707;Gasal;2007;60A701;C
6053707;Gasal;2006;63A121;D
6053707;Gasal;2005;63A130;C
6053707;Gasal;2005;63A132;C
6053707;Genap;2005;63A220;C
6053707;Genap;2005;63A231;C
6053707;Gasal;2007;63A232;BC
6053707;Gasal;2005;63A322;D
6053707;Genap;2006;63A323;C
6053707;Gasal;2008;63A325;D
6053707;Genap;2006;63A330;D
6053707;Genap;2007;63A331;AB
6053707;Gasal;2006;63A334;D
6053707;Genap;2007;63A336;D
6053707;Gasal;2008;63A412;B
6053707;Genap;2007;63A430;C
6053707;Gasal;2006;63A431;D
6053707;Genap;2006;63A433;C
6053707;Genap;2006;63A434;D
6053707;Gasal;2008;63A435;D
6053707;Gasal;2007;63A520;D
6053707;Gasal;2005;63A521;B
6053707;Gasal;2008;63A532;E
6053707;Gasal;2007;63A533;C
6053707;Genap;2007;63A534;D
6053707;Gasal;2008;63A537;E
6053707;Gasal;2007;63A620;C
6053707;Genap;2005;63A622;B
6053707;Gasal;2008;63A631;C
6053707;Genap;2007;63A635;C
6053707;Gasal;2008;63A720;E
6053707;Gasal;2007;63A724;B
6053707;Genap;2007;63A944;C
6053814;Gasal;2006;000115;A
6053814;Genap;2007;00141A;B
6053814;Gasal;2005;60A101;A
6053814;Genap;2005;60A102;B
6053814;Gasal;2008;60A103;C
6053814;Gasal;2008;60A104;AB
6053814;Gasal;2005;60A301;AB
6053814;Genap;2005;60A302;B
6053814;Genap;2005;60A391;A
6053814;Gasal;2005;60A501;B
6053814;Genap;2007;60A601;B
6053814;Gasal;2007;60A701;B
6053814;Gasal;2008;63A121;AB
6053814;Gasal;2005;63A130;B
6053814;Gasal;2005;63A132;A
6053814;Genap;2007;63A220;AB
6053814;Genap;2005;63A231;BC
6053814;Genap;2005;63A232;BC
6053814;Genap;2005;63A322;B
6053814;Gasal;2006;63A323;B
6053814;Genap;2006;63A325;AB
6053814;Gasal;2008;63A330;B
6053814;Gasal;2006;63A331;B
6053814;Genap;2005;63A334;B
6053814;Gasal;2008;63A336;AB
6053814;Genap;2006;63A412;B
6053814;Genap;2006;63A430;B
6053814;Genap;2006;63A431;A
6053814;Genap;2005;63A433;C
6053814;Gasal;2008;63A434;B
6053814;Genap;2006;63A435;BC
6053814;Gasal;2007;63A516;B
6053814;Gasal;2006;63A520;B
6053814;Gasal;2006;63A521;B
6053814;Genap;2006;63A532;B
6053814;Gasal;2007;63A533;B
6053814;Gasal;2007;63A534;BC
6053814;Genap;2007;63A535;B
6053814;Gasal;2008;63A537;BC
6053814;Genap;2006;63A620;BC
6053814;Gasal;2007;63A622;AB
6053814;Genap;2007;63A623;BC
6053814;Genap;2007;63A624;BC
6053814;Gasal;2007;63A631;AB
6053814;Gasal;2007;63A635;AB
6053814;Genap;2006;63A636;BC
6053814;Genap;2007;63A716;B
6053814;Gasal;2007;63A720;B
6053814;Genap;2007;63A721;B
6053814;Gasal;2006;63A722;B
6053814;Gasal;2007;63A723;BC
6053814;Genap;2006;63A724;A
6053814;Genap;2007;63A725;BC
6053814;Gasal;2008;63A810;AB
6053814;Gasal;2008;63A912;A
6053814;Gasal;2008;63A981;B
6053814;Genap;2007;63A984;BC
6053814;Genap;2007;63A991;B
6053850;Gasal;2006;000115;A
6053850;Gasal;2005;60A101;B
6053850;Gasal;2008;60A102;E
6053850;Genap;2005;60A103;D
6053850;Genap;2007;60A104;E
6053850;Gasal;2005;60A301;C
6053850;Genap;2005;60A302;C
6053850;Genap;2005;60A391;C
6053850;Gasal;2005;60A501;BC
6053850;Genap;2007;60A601;C
6053850;Gasal;2007;60A701;C
6053850;Gasal;2005;63A121;C
6053850;Gasal;2005;63A130;BC
6053850;Gasal;2005;63A132;BC
6053850;Genap;2006;63A220;BC
6053850;Genap;2007;63A231;D
6053850;Gasal;2006;63A232;D
6053850;Genap;2005;63A322;BC
6053850;Genap;2006;63A323;C
6053850;Gasal;2007;63A325;BC
6053850;Genap;2007;63A330;D
6053850;Gasal;2006;63A334;C
6053850;Genap;2005;63A336;D
6053850;Gasal;2008;63A430;E
6053850;Genap;2006;63A431;C
6053850;Gasal;2006;63A433;BC
6053850;Genap;2007;63A434;BC
6053850;Gasal;2008;63A435;E
6053850;Gasal;2006;63A521;C
6053850;Genap;2007;63A535;C
6053850;Gasal;2008;63A537;E
6053850;Genap;2006;63A620;BC
6053850;Genap;2006;63A622;BC
6053850;Gasal;2008;63A631;E
6053850;Gasal;2007;63A635;BC
6053850;Gasal;2007;63A636;BC
6053850;Genap;2006;63A724;B
6053906;Gasal;2006;000115;A
6053906;Genap;2007;00141A;AB
6053906;Gasal;2005;60A101;B
6053906;Genap;2005;60A102;B
6053906;Gasal;2006;60A103;AB
6053906;Genap;2007;60A104;A
6053906;Gasal;2005;60A301;A
6053906;Genap;2005;60A302;A
6053906;Genap;2005;60A391;BC
6053906;Gasal;2005;60A501;B
6053906;Genap;2008;60A601;A
6053906;Gasal;2007;60A701;B
6053906;Gasal;2008;63A121;A
6053906;Gasal;2005;63A130;B
6053906;Gasal;2005;63A132;B
6053906;Genap;2007;63A220;BC
6053906;Genap;2005;63A231;AB
6053906;Genap;2005;63A232;A
6053906;Gasal;2006;63A322;A
6053906;Genap;2006;63A323;A
6053906;Genap;2006;63A325;BC
6053906;Gasal;2006;63A330;A
6053906;Gasal;2006;63A331;B
6053906;Gasal;2006;63A334;B
6053906;Gasal;2006;63A336;A
6053906;Genap;2006;63A412;B
6053906;Genap;2006;63A430;B
6053906;Genap;2006;63A431;AB
6053906;Gasal;2006;63A433;AB
6053906;Genap;2005;63A434;B
6053906;Genap;2006;63A435;AB
6053906;Genap;2007;63A516;AB
6053906;Genap;2006;63A520;A
6053906;Gasal;2007;63A521;BC
6053906;Gasal;2007;63A532;AB
6053906;Gasal;2007;63A533;AB
6053906;Gasal;2007;63A534;A
6053906;Gasal;2007;63A535;B
6053906;Gasal;2008;63A537;AB
6053906;Genap;2007;63A620;AB
6053906;Genap;2006;63A622;B
6053906;Gasal;2008;63A623;A
6053906;Genap;2007;63A624;B
6053906;Gasal;2007;63A631;AB
6053906;Genap;2006;63A635;B
6053906;Gasal;2006;63A636;B
6053906;Gasal;2008;63A716;AB
6053906;Gasal;2007;63A720;B
6053906;Genap;2007;63A721;A
6053906;Genap;2007;63A722;A
6053906;Gasal;2007;63A723;B
6053906;Gasal;2008;63A724;A
6053906;Genap;2008;63A725;A
6053906;Gasal;2008;63A810;B
6053906;Genap;2008;63A910;A
6053906;Genap;2007;63A965;B
6053906;Gasal;2008;63A966;A
6053906;Gasal;2008;63A984;A
6054015;Genap;2005;000115;A
6054015;Gasal;2005;00141A;BC
6054015;Gasal;2005;60A101;C
6054015;Genap;2005;60A102;E
6054015;Gasal;2006;60A103;D
6054015;Genap;2006;60A108;D
6054015;Genap;2006;60A203;BC
6054015;Gasal;2005;60A301;C
6054015;Genap;2005;60A302;D
6054015;Gasal;2007;60A501;C
6054015;Gasal;2006;60A601;AB
6054015;Gasal;2006;60A701;BC
6054015;Gasal;2010;60B102;E
6054015;Gasal;2005;64A101;D
6054015;Genap;2005;64A111;C
6054015;Gasal;2005;64A112;BC
6054015;Gasal;2006;64A211;C
6054015;Genap;2005;64A212;C
6054015;Gasal;2006;64A213;C
6054015;Gasal;2010;64A311;E
6054015;Gasal;2006;64A312;C
6054015;Gasal;2008;64A313;B
6054015;Genap;2006;64A314;B
6054015;Gasal;2007;64A315;B
6054015;Genap;2007;64A411;BC
6054015;Genap;2009;64A412;D
6054015;Gasal;2007;64A413;B
6054015;Genap;2006;64A414;B
6054015;Gasal;2008;64A415;C
6054015;Gasal;2010;64A511;D
6054015;Genap;2007;64A512;D
6054015;Gasal;2007;64A513;C
